CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Salary,Churn
535,France,Female,44,2,114427.86,1,1,1,136330,0
670,France,Male,36,3,0.0,1,1,0,140754,1
712,France,Female,32,1,0.0,2,1,0,1704,0
592,Spain,Male,38,3,0.0,1,1,1,12906,1
582,Germany,Male,41,6,70349.48,2,0,1,178074,0
686,Spain,Female,35,4,0.0,2,1,1,159677,0
680,Spain,Female,37,6,124140.57,2,1,0,92826,0
738,France,Male,54,4,0.0,1,0,1,55725,1
736,France,Male,27,5,51522.75,1,0,1,192132,0
615,Spain,Male,59,4,155766.05,1,1,1,110275,0
647,Germany,Male,52,7,130013.12,1,1,1,190806,1
668,Germany,Female,39,0,122104.79,1,1,0,112947,1
591,France,Female,34,3,96127.27,1,0,0,30972,0
660,France,Female,20,6,167685.56,1,1,0,57930,0
625,France,Male,34,6,0.0,2,0,0,197283,0
663,France,Female,33,2,0.0,2,1,0,153295,0
597,France,Female,29,5,0.0,2,1,1,174826,0
700,Spain,Male,29,8,0.0,2,0,1,152097,0
609,Germany,Male,38,6,140752.06,2,0,1,171430,0
688,France,Female,39,0,0.0,2,1,0,53222,1
762,Germany,Male,34,4,88815.56,2,1,0,68562,1
627,Germany,Female,30,6,57809.32,1,1,0,188258,0
790,Spain,Male,37,6,0.0,2,1,1,119484,0
626,Spain,Female,26,8,148610.41,3,0,1,104502,1
680,Spain,Male,36,7,0.0,2,1,0,20109,0
686,France,Male,26,7,0.0,2,1,0,1541,0
581,France,Male,41,8,0.0,2,0,0,29737,0
730,France,Male,23,8,0.0,2,1,0,183285,0
581,France,Male,25,5,77886.53,2,1,0,150319,0
683,Spain,Male,38,3,126152.84,1,0,0,15379,0
533,Germany,Male,51,6,127545.56,2,0,0,79559,1
705,France,Female,24,7,100169.51,1,1,0,121409,0
486,Germany,Male,62,9,118356.89,2,1,0,168035,1
611,Spain,Male,46,6,0.0,2,1,0,45886,0
519,France,Male,39,2,112957.26,2,1,0,97593,0
845,France,Female,28,9,0.0,2,1,1,56186,0
536,France,Male,39,4,0.0,2,1,0,27150,0
637,Spain,Male,37,8,0.0,1,1,1,186062,0
650,Spain,Female,50,7,129667.77,1,0,0,42028,0
554,France,Male,33,3,117413.95,1,1,1,12767,0
703,Germany,Female,26,1,97331.19,1,1,0,63717,0
782,Spain,Male,52,4,0.0,1,1,1,52760,1
688,France,Male,20,8,137624.4,2,1,1,197583,0
601,France,Male,41,1,123971.16,1,0,1,172815,0
614,Spain,Male,66,2,0.0,2,0,1,180083,0
571,France,Male,40,10,112896.86,1,1,1,121403,0
562,France,Male,48,3,92347.96,1,1,1,163117,0
702,Spain,Female,38,9,0.0,2,1,1,158527,0
613,France,Female,45,1,187841.99,2,1,1,147224,0
604,France,Female,53,2,121389.78,1,1,1,48202,1
739,Germany,Male,45,7,102703.62,1,0,1,147803,1
774,Spain,Female,43,1,110646.54,1,0,0,108804,0
437,France,Female,39,0,102721.49,1,0,0,22192,0
739,Germany,Male,40,5,149131.03,3,1,1,60037,1
627,Germany,Male,23,5,184244.86,1,1,0,103099,0
741,Germany,Female,37,8,170840.08,2,0,0,109843,0
716,France,Male,41,9,0.0,1,1,1,113267,0
743,Germany,Male,39,3,119695.75,1,0,1,26136,0
743,Germany,Female,35,1,146781.24,1,1,0,189308,0
651,Spain,Female,63,8,129968.67,1,1,1,11831,0
756,Germany,Female,60,3,115924.89,1,1,0,93524,1
768,Spain,Female,44,6,60603.4,1,1,1,178046,0
587,Germany,Female,37,6,104414.03,1,1,0,192026,0
678,France,Female,34,6,0.0,2,1,1,124593,0
491,France,Female,72,6,91285.22,1,1,1,7033,0
667,France,Male,42,6,0.0,1,1,0,88890,0
850,Spain,Female,32,9,0.0,2,1,1,18925,0
615,France,Male,66,7,0.0,2,1,1,74581,0
631,France,Female,33,8,0.0,2,0,0,117374,0
625,France,Male,41,6,97663.16,2,1,0,57129,0
726,France,Female,44,2,0.0,2,1,1,26734,0
682,Spain,Female,64,9,0.0,2,1,1,103318,0
656,France,Male,63,8,0.0,2,0,1,57014,0
645,France,Male,19,9,128514.84,1,0,0,175969,0
649,Spain,Male,51,4,0.0,1,1,1,150391,0
754,France,Female,45,6,0.0,1,1,0,73882,1
811,Spain,Male,44,3,0.0,2,0,1,78440,0
773,Spain,Female,41,5,0.0,1,1,0,28267,1
587,France,Female,36,1,70784.27,1,1,0,30580,0
570,France,Male,37,6,0.0,1,1,1,187758,0
715,Spain,Male,31,7,0.0,1,1,1,149971,0
664,France,Male,40,9,0.0,2,1,0,194767,0
655,France,Female,26,7,106198.5,1,0,1,32020,0
675,France,Male,39,1,0.0,2,1,0,153129,0
627,France,Male,73,0,146329.73,1,0,1,43616,0
595,France,Female,33,9,0.0,2,1,1,41448,0
795,Germany,Female,56,9,94348.94,1,1,0,29239,1
640,Germany,Male,33,8,81677.22,2,0,0,34926,0
696,France,Female,33,4,0.0,2,1,1,73372,0
763,France,Male,35,9,0.0,1,1,1,31373,0
703,France,Male,28,2,81173.83,2,0,1,162812,0
708,France,Female,67,1,0.0,2,0,1,3837,0
765,Spain,Female,32,9,178095.55,1,0,0,47248,0
646,France,Male,36,6,124445.52,1,1,0,88481,0
624,Germany,Female,27,7,104848.68,1,1,1,167387,0
653,France,Female,32,4,83772.95,1,0,1,23921,0
678,France,Male,40,1,0.0,2,1,1,187343,0
665,France,Male,35,8,110934.54,1,1,0,169288,0
743,Spain,Female,36,8,92716.96,1,1,1,33694,0
720,Spain,Male,21,2,123200.78,1,1,1,180712,0
680,France,Male,33,2,108393.35,1,0,1,39058,0
430,Germany,Male,49,3,137115.16,1,1,0,146517,1
530,Spain,Male,44,6,0.0,2,0,0,55893,0
709,France,Male,36,0,0.0,2,1,0,46812,0
579,Spain,Male,43,2,145843.82,1,1,1,198402,1
594,France,Female,31,0,79340.95,1,1,0,78256,0
850,Spain,Female,41,3,99945.93,2,1,0,71179,0
687,France,Female,26,6,0.0,2,1,1,32909,0
631,Spain,Male,27,10,134169.62,1,1,1,176730,0
685,Spain,Female,25,10,128509.63,1,1,0,121562,0
774,France,Male,40,9,93017.47,2,1,0,191609,0
592,Germany,Male,33,2,156570.86,1,1,1,37140,0
613,Germany,Female,20,0,117356.19,1,0,0,113558,1
777,France,Male,39,8,0.0,2,1,1,18614,0
716,France,Male,31,8,109578.04,2,1,1,51504,0
828,Germany,Female,25,7,144351.86,1,1,0,116613,0
653,France,Female,60,2,120731.39,4,1,1,138160,1
588,France,Female,34,3,120777.88,1,1,1,131730,0
624,France,Female,62,7,125163.62,2,1,1,151412,0
502,Germany,Male,33,5,174673.65,2,1,0,33301,0
664,France,Male,55,8,0.0,2,1,1,139162,0
602,France,Female,25,0,0.0,2,1,1,101274,0
650,Germany,Female,35,3,165982.43,2,1,1,24482,0
613,Spain,Male,29,0,0.0,2,0,1,133897,0
683,France,Female,29,9,0.0,2,1,1,48850,0
596,France,Male,42,7,0.0,2,1,1,121568,0
756,Germany,Female,39,5,149363.12,2,1,1,109098,0
528,France,Female,36,1,156948.41,1,1,1,149912,1
636,France,Male,43,6,0.0,2,1,0,43129,0
772,Germany,Male,30,6,99785.28,2,0,0,197238,0
656,France,Female,39,6,0.0,2,1,0,141070,0
640,Germany,Male,23,3,72012.76,1,1,0,161333,0
590,France,Male,43,7,81076.8,2,1,1,182627,1
755,France,Female,43,9,0.0,2,1,0,18067,0
766,Germany,Male,47,9,129289.98,1,1,0,169935,1
737,Germany,Female,45,2,99169.67,2,1,1,78651,0
680,Spain,Female,58,8,0.0,2,1,1,65708,0
632,Germany,Male,65,6,129472.33,1,1,1,85179,0
796,France,Female,50,1,94164.0,1,1,1,189415,0
850,France,Male,28,4,0.0,2,1,1,12409,0
728,France,Female,28,4,142243.54,2,1,0,33075,0
655,Germany,Male,67,6,148363.38,1,1,1,186995,0
836,Spain,Female,37,10,0.0,2,1,0,111324,0
745,Germany,Male,36,8,145071.24,1,0,0,6078,0
633,France,Female,42,1,0.0,2,1,0,56866,0
489,Germany,Male,38,2,126444.08,2,1,1,82663,0
817,France,Female,37,6,81070.34,2,1,0,80986,0
763,Spain,Male,67,9,148564.66,1,0,1,87236,0
723,France,Female,20,4,0.0,2,1,1,140385,0
481,Spain,Female,37,8,0.0,2,1,0,44216,0
763,France,Female,31,4,0.0,2,0,0,50405,0
631,France,Male,35,9,112392.45,2,1,0,24472,0
449,Spain,Female,33,8,0.0,2,0,0,156793,0
605,Spain,Male,33,5,150092.8,1,0,0,71863,0
502,Germany,Female,33,6,125241.17,2,1,1,158736,0
774,Spain,Female,43,1,116360.07,1,1,0,17004,0
582,France,Female,40,9,0.0,3,1,1,60954,0
642,Germany,Female,40,6,129502.49,2,0,1,86099,1
613,France,Female,29,6,185709.28,2,1,1,77242,0
544,France,Male,23,1,96471.2,1,1,0,35551,0
636,France,Female,39,3,118336.14,1,1,0,184692,0
714,Germany,Male,26,3,119545.48,2,1,0,65483,0
624,Spain,Male,33,6,66220.17,1,0,1,170819,0
606,France,Male,37,6,82373.94,1,0,0,172527,1
614,France,Female,35,1,0.0,2,1,1,3343,0
511,France,Female,30,5,0.0,2,1,0,143995,0
545,Germany,Male,37,9,110483.86,1,1,1,127395,0
537,France,Male,38,3,0.0,2,0,0,141023,0
773,Spain,Male,43,7,138150.57,1,1,1,177357,0
552,Spain,Male,55,3,0.0,1,1,1,40334,0
731,France,Female,30,5,0.0,2,1,0,189529,0
741,Spain,Female,42,9,121056.63,2,1,0,39123,0
616,Germany,Female,36,10,78249.53,1,1,0,136935,0
578,France,Male,46,5,113226.47,1,1,0,56771,0
825,France,Male,34,9,0.0,2,1,1,31933,0
639,France,Female,27,2,0.0,2,0,0,125244,0
706,France,Male,38,1,0.0,2,1,0,122380,0
566,Germany,Male,54,4,118614.6,2,1,1,172602,0
593,Spain,Male,26,9,76226.9,1,1,0,167565,0
652,France,Female,32,2,0.0,2,1,0,54628,0
680,Spain,Female,30,3,0.0,1,1,0,160132,0
630,France,Male,67,5,0.0,2,1,1,27330,0
709,France,Male,44,9,128601.98,1,1,0,117031,0
812,Spain,Female,44,8,0.0,3,1,0,66927,1
598,France,Male,47,2,0.0,2,1,1,186117,0
667,Germany,Male,32,0,103846.65,1,1,0,20561,0
647,France,Female,29,0,98263.46,2,1,0,164718,0
574,France,Male,33,8,100267.03,1,1,0,103006,0
629,France,Female,40,9,137409.19,1,1,0,175878,1
681,France,Male,34,3,0.0,2,0,0,55816,0
714,France,Female,26,9,89928.99,1,1,0,46203,0
580,Germany,Male,35,9,121355.19,1,0,1,35671,0
785,France,Male,28,8,0.0,2,1,0,77231,0
776,France,Female,31,5,0.0,2,1,0,92648,0
479,Spain,Male,37,6,118433.94,1,0,1,160061,0
558,France,Female,56,7,121235.05,2,1,1,116253,0
814,Spain,Female,72,2,0.0,2,0,1,130853,0
477,France,Male,27,1,128554.98,1,1,1,133173,0
641,Germany,Male,35,2,103711.56,1,0,1,192464,1
475,France,Female,57,1,0.0,2,1,0,89249,0
697,Germany,Female,48,2,108128.96,2,1,1,103944,0
617,France,Male,74,10,0.0,2,1,1,53950,0
590,Spain,Female,29,2,166930.76,2,1,0,122488,0
680,France,Male,23,5,140007.19,1,0,1,31714,0
806,Spain,Male,25,7,0.0,2,1,0,18462,0
731,Germany,Male,37,3,116880.53,1,0,0,172718,1
444,France,Male,36,7,0.0,2,0,1,138744,0
711,France,Female,25,5,190066.54,1,0,0,51345,1
722,France,Female,35,2,163943.89,2,1,1,15068,0
580,Germany,Male,38,9,115442.19,2,1,0,128482,1
646,France,Male,18,10,0.0,2,0,1,52795,0
685,France,Male,30,2,0.0,2,1,1,140889,0
811,France,Male,31,7,117799.28,1,1,1,182372,0
554,Spain,Male,46,4,0.0,2,0,1,57321,0
615,Germany,Female,44,9,126104.98,2,0,1,110718,0
670,France,Female,45,9,104930.38,1,1,0,155922,1
497,Germany,Female,32,8,111537.23,4,1,1,9498,1
473,Germany,Male,40,8,152576.25,2,1,0,73074,0
762,Spain,Male,29,10,115545.33,2,1,0,148256,0
666,Spain,Male,35,2,104832.49,1,1,0,175015,0
562,Spain,Male,41,5,165445.04,2,1,0,85787,0
633,France,Female,60,8,69365.25,1,1,1,10288,0
559,France,Female,46,5,0.0,1,1,0,21006,1
532,France,Male,60,5,76705.87,2,0,1,13890,0
618,France,Female,42,2,0.0,4,0,0,111097,1
431,Germany,Male,45,5,83624.55,2,0,0,36900,0
637,Germany,Male,50,4,126345.55,1,0,1,17323,1
838,Spain,Female,40,6,61671.19,1,0,1,150659,1
535,Germany,Male,38,8,127475.24,1,0,0,60776,1
813,Germany,Female,36,6,98088.09,1,0,1,26687,1
549,France,Male,50,9,94748.76,2,0,1,13608,0
733,France,Male,33,3,0.0,1,1,1,7667,0
749,Germany,Female,33,10,76692.22,1,0,1,30396,0
616,Spain,Female,43,3,120867.18,1,1,0,18762,1
656,Germany,Female,46,7,141535.52,1,1,0,50595,1
730,Spain,Male,26,3,0.0,1,1,0,34542,0
523,France,Male,39,3,0.0,2,1,0,6727,0
534,Spain,Male,35,4,0.0,2,0,0,9541,0
512,Spain,Male,39,3,0.0,1,1,0,134878,0
439,Spain,Female,32,3,138901.61,1,1,0,75686,0
618,Germany,Female,40,1,133245.52,2,1,1,54496,0
499,Spain,Male,39,6,0.0,2,1,1,81409,0
725,France,Female,29,6,0.0,2,1,1,190777,0
750,France,Female,37,6,0.0,1,1,1,117948,1
767,France,Female,44,2,152509.25,1,1,1,136915,0
646,Spain,Male,69,10,115462.44,1,1,0,40422,0
535,France,Female,29,2,112367.34,1,1,0,185631,0
660,Germany,Female,37,2,133200.09,1,0,0,71434,0
532,France,Female,40,5,0.0,2,0,1,177100,0
674,Germany,Female,44,4,131593.85,1,0,1,171345,1
721,Germany,Male,40,6,100275.88,1,1,0,138564,1
743,France,Female,39,8,0.0,1,1,0,94263,0
667,France,Male,23,1,0.0,2,1,0,91573,0
510,France,Female,30,0,0.0,2,1,1,130553,0
710,France,Male,30,6,0.0,2,1,1,8991,0
512,France,Male,43,1,0.0,2,1,1,52471,0
531,France,Female,37,1,0.0,1,1,0,4607,0
835,France,Male,35,6,127120.07,1,1,0,28708,0
752,France,Female,53,8,114233.18,1,1,1,51587,0
715,France,Male,23,7,139224.92,2,1,0,65058,0
625,Germany,Female,39,10,129845.26,1,1,1,96445,0
639,Germany,Male,38,5,130170.82,1,1,1,149600,0
487,France,Male,37,2,0.0,2,1,1,126723,0
683,Germany,Female,32,0,138171.1,2,1,1,188204,0
540,Germany,Male,64,1,91869.69,1,0,1,95421,0
850,Germany,Female,70,1,96947.58,3,1,0,62283,1
634,Germany,Male,35,6,116269.01,1,1,0,129965,0
693,France,Female,43,4,152341.55,1,1,0,9242,0
850,Germany,Male,43,5,129305.09,2,0,1,19245,0
628,Germany,Male,29,3,113146.98,2,0,1,124749,0
712,France,Male,32,9,100606.02,1,1,0,165693,0
569,Germany,Female,42,9,146100.75,1,1,0,32574,1
498,Germany,Male,35,2,121968.11,2,0,1,188343,0
624,France,Female,71,4,170252.05,3,1,1,73680,1
681,France,Male,59,4,122781.51,1,0,1,140167,0
583,Spain,Female,40,3,54428.37,1,1,0,109639,1
576,France,Male,41,1,0.0,1,1,1,188275,0
520,France,Male,49,5,121197.64,1,1,0,72577,1
790,France,Female,47,10,148636.21,1,0,1,16120,1
613,France,Male,44,3,0.0,2,0,1,136492,0
550,Spain,Female,33,9,72788.03,1,1,1,103608,0
641,France,Female,40,7,0.0,1,1,0,126997,0
680,Spain,Male,42,0,0.0,1,1,0,136377,0
631,Spain,Male,23,3,0.0,2,1,0,13813,0
646,France,Female,43,8,143061.88,1,1,0,61938,0
495,Spain,Female,42,7,0.0,2,0,0,130405,0
669,Germany,Female,30,7,139872.81,1,1,0,188796,0
661,Germany,Female,35,5,150725.53,2,0,1,113657,0
639,France,Female,38,5,0.0,2,0,0,93716,0
786,Spain,Male,29,7,80895.44,2,1,0,64946,0
717,Germany,Female,35,5,103214.71,1,1,0,172173,0
559,France,Male,62,6,118756.62,1,1,1,20368,0
451,Spain,Female,23,9,0.0,2,0,1,48022,0
605,France,Male,27,9,0.0,2,1,0,198092,0
681,Spain,Female,37,6,121231.39,1,1,1,146366,0
622,France,Female,35,5,0.0,2,1,0,51113,0
646,France,Female,33,2,0.0,2,0,0,198208,0
475,France,Female,46,10,0.0,2,0,0,122953,1
485,Germany,Male,34,3,133658.24,1,1,0,70210,0
597,Germany,Male,52,8,83693.34,2,1,1,161084,0
749,Spain,Female,46,9,66582.81,1,1,0,78753,1
796,France,Male,51,6,0.0,2,0,1,194733,0
667,Spain,Male,38,1,87202.38,1,1,1,77867,0
850,Germany,Female,47,10,134381.52,1,0,0,26813,1
724,Germany,Male,31,2,160997.54,2,0,1,64831,0
598,Spain,Female,56,4,98365.33,1,1,1,44251,0
720,Germany,Female,43,10,110822.9,1,0,0,72862,0
592,France,Male,28,2,116498.22,1,1,0,144290,0
535,Spain,Male,35,8,118989.92,1,1,1,135537,0
571,France,Female,30,4,85755.86,1,1,0,145116,0
450,Spain,Female,46,5,177619.71,1,1,0,54227,0
640,France,Male,44,3,137148.68,1,1,0,92381,0
608,Spain,Female,41,3,89763.84,1,0,0,199305,1
622,Spain,Male,39,9,0.0,2,0,1,100862,0
681,France,Male,38,3,0.0,2,1,1,112492,0
676,Spain,Female,36,4,0.0,2,1,1,3173,0
552,France,Male,49,4,0.0,1,1,1,190297,1
753,France,Female,62,6,0.0,2,1,1,136399,0
739,Germany,Male,29,3,59385.98,2,1,1,105534,0
645,Spain,Female,37,7,0.0,2,1,0,13590,0
628,Germany,Female,36,3,91286.51,1,1,0,63086,0
671,Spain,Female,29,6,0.0,2,0,0,12049,0
623,France,Female,28,4,0.0,2,1,0,41228,0
803,Spain,Female,37,1,0.0,2,0,0,7455,0
661,Germany,Female,47,0,109493.62,1,0,0,188324,1
779,Germany,Female,24,10,122200.31,2,1,0,43706,0
769,France,Male,48,2,96542.16,2,0,1,197886,0
658,France,Male,25,3,0.0,2,0,1,173948,0
626,Germany,Male,35,4,88109.81,1,1,1,32826,0
630,Spain,Female,31,1,0.0,2,1,1,169803,0
757,France,Male,31,10,39539.39,2,0,0,192519,0
699,Spain,Male,40,2,0.0,1,1,0,78387,0
625,France,Female,58,10,53772.73,1,1,1,192072,1
629,France,Male,44,5,0.0,4,0,0,117573,1
664,France,Male,43,9,189026.53,2,1,1,56100,0
571,Germany,Female,34,1,101736.66,1,0,1,195652,0
713,France,Male,38,9,72286.84,2,1,1,26137,0
654,France,Male,38,8,0.0,2,1,0,88659,0
554,Germany,Female,55,0,108477.27,1,0,1,140003,1
669,France,Female,43,1,160474.59,1,1,1,95963,0
721,Spain,Female,33,4,72535.45,1,1,1,103931,0
420,Germany,Female,34,1,135549.9,1,0,0,149471,1
432,France,Male,42,9,152603.45,1,1,0,110265,1
644,Germany,Male,35,5,161591.11,3,1,1,63796,0
581,Germany,Male,39,1,121523.51,1,0,0,161656,1
550,France,Male,44,9,0.0,2,1,0,26257,0
720,Germany,Female,29,7,106230.92,1,1,1,69904,1
675,France,Female,21,8,98373.26,1,1,0,18203,0
638,Spain,Female,55,2,155828.22,1,0,1,108987,1
598,Germany,Male,32,9,123938.6,2,1,0,198894,0
481,Germany,Male,44,3,163714.52,1,1,0,96124,0
528,France,Male,37,6,103772.45,1,1,0,197112,0
788,France,Female,41,6,0.0,1,1,1,25571,0
658,Spain,Male,35,9,71829.34,1,1,1,68142,0
580,France,Female,56,1,131368.3,1,1,0,106919,1
622,France,Female,31,1,89688.94,1,1,1,152305,0
772,Spain,Male,41,10,96032.22,1,1,1,75826,0
734,France,Female,54,3,0.0,1,1,0,130806,1
764,France,Female,39,5,81042.42,1,0,1,109805,0
790,France,Female,40,9,0.0,2,1,1,70607,0
745,Spain,Female,38,7,0.0,2,1,1,194231,0
697,France,Female,48,1,0.0,2,1,1,87401,0
645,France,Male,42,4,98298.18,1,1,1,676,0
605,Spain,Male,47,7,142643.54,1,1,0,189310,0
718,Spain,Male,45,3,105266.32,2,1,1,193725,0
543,France,Female,71,1,104308.77,1,1,1,25650,0
506,Spain,Male,35,6,110046.93,2,1,0,26319,0
528,France,Male,31,6,102016.72,2,0,0,80181,0
582,France,Male,20,4,0.0,1,1,1,55764,0
528,France,Female,27,7,176227.07,2,0,1,139482,0
478,France,Female,50,2,0.0,1,0,1,93333,1
639,Spain,Male,28,8,0.0,2,1,0,126561,0
588,Germany,Male,41,6,106116.56,2,1,0,198767,0
600,Germany,Male,43,8,133379.41,1,1,0,177379,1
673,France,Male,72,1,0.0,2,0,1,111981,0
755,Germany,Female,37,0,113865.23,2,1,1,117396,0
786,Spain,Female,39,7,0.0,2,0,0,100930,0
558,Spain,Male,45,4,0.0,1,1,0,131807,0
655,Spain,Female,28,3,113811.85,2,0,1,76844,0
769,France,Male,29,4,145471.37,1,1,0,188383,0
672,France,Male,28,4,167268.98,1,1,1,169469,0
590,Spain,Female,38,9,0.0,2,1,1,148750,0
692,France,Male,27,1,125547.53,1,0,0,7900,0
606,Spain,Male,34,3,161572.24,1,0,1,191076,0
733,France,Male,48,5,0.0,1,0,1,117831,0
753,France,Male,33,5,122568.05,2,1,1,82821,0
670,Spain,Female,20,4,0.0,2,1,0,119759,0
551,Spain,Male,76,2,128410.71,2,1,1,181719,0
625,France,Female,36,8,129944.39,2,0,0,198915,0
670,France,Male,37,4,170557.91,2,1,0,198253,0
712,France,Male,33,3,153819.58,1,1,0,79176,1
724,France,Female,41,5,109798.25,1,0,1,149594,0
739,France,Male,41,5,0.0,2,0,0,143882,0
850,Spain,Female,57,8,126776.3,2,1,1,132298,0
685,Germany,Male,43,9,108589.47,2,0,1,194809,0
570,France,Female,36,3,0.0,2,1,0,92119,0
475,France,Male,40,7,160818.08,1,0,1,169642,1
653,France,Female,74,0,121276.32,1,1,1,160348,0
447,France,Female,44,5,89188.83,1,1,1,75408,0
649,France,Female,56,8,156974.26,1,1,0,89405,1
850,France,Male,33,8,73059.38,1,1,1,186281,0
365,Germany,Male,30,0,127760.07,1,1,0,81538,1
601,Germany,Female,47,1,142802.02,1,1,1,57553,0
678,France,Female,46,1,0.0,2,0,0,82106,0
669,Spain,Male,22,10,0.0,2,1,0,176164,0
850,Spain,Female,39,6,0.0,2,1,0,103921,0
814,France,Male,49,8,0.0,2,0,0,157823,0
575,Spain,Female,26,7,0.0,2,1,0,112508,0
735,France,Male,49,5,121973.28,1,1,0,148804,0
655,France,Female,32,2,0.0,1,1,1,71048,0
611,France,Female,61,3,131583.59,4,0,1,66238,1
494,France,Male,28,9,114731.76,2,0,1,79480,0
782,France,Male,36,1,148795.17,2,1,1,195681,0
485,France,Male,29,7,182123.79,1,1,0,116829,1
549,Germany,Male,36,6,139422.37,1,0,0,83983,1
758,France,Female,33,7,0.0,2,0,0,82996,0
601,France,Male,39,3,72647.64,1,1,0,41778,1
604,France,Male,40,1,84315.02,1,0,0,36209,0
555,France,Female,26,7,0.0,2,1,0,93122,0
792,France,Male,50,9,0.0,4,1,1,194701,1
684,France,Female,26,5,87098.91,1,0,0,106096,0
661,France,Female,31,3,136067.82,2,1,0,65568,0
534,France,Female,23,5,104822.45,1,0,1,160176,0
687,Germany,Male,33,9,135962.4,2,1,0,121748,0
516,France,Female,43,2,112773.73,2,1,1,139367,0
568,Germany,Female,26,10,109819.16,2,1,0,154491,0
734,Spain,Female,43,3,55853.33,2,0,1,94812,1
636,Germany,Male,49,6,113599.74,2,1,0,158887,1
508,France,Male,49,7,122451.46,2,1,1,75808,0
754,France,Male,61,5,146622.35,1,1,1,41815,1
688,Spain,Female,24,3,0.0,2,1,1,102195,0
843,France,Female,27,5,0.0,2,1,1,67494,0
850,France,Female,34,2,0.0,2,0,0,51919,0
785,Germany,Female,33,6,127211.45,1,0,0,191962,0
416,Germany,Female,25,0,97738.97,2,1,1,160523,0
681,Germany,Male,31,4,97338.19,2,0,0,48227,0
532,France,Male,44,3,148595.55,1,1,0,74839,1
567,France,Male,36,1,0.0,2,0,0,8556,0
471,France,Female,27,4,0.0,2,1,0,122642,0
782,France,Male,39,8,0.0,2,1,1,33950,0
668,Spain,Female,24,7,173962.32,1,0,0,106457,1
681,Germany,Female,44,4,91115.76,2,0,0,24209,1
712,Germany,Female,29,7,147199.07,1,1,1,84932,0
672,Spain,Female,56,2,209767.31,2,1,1,150694,1
602,Spain,Male,37,3,107592.89,2,0,1,153123,0
661,Germany,Male,35,2,117212.18,1,1,1,83052,0
672,France,Male,43,5,0.0,1,0,0,63833,0
850,Spain,Male,51,3,109799.55,2,1,1,12458,1
464,Germany,Female,42,3,85679.25,1,1,1,164105,0
507,Germany,Male,31,2,134237.07,1,1,1,166424,1
636,France,Male,35,9,95478.17,1,0,0,169287,0
636,Spain,Male,60,7,124447.73,1,1,1,141365,1
726,France,Male,28,2,0.0,1,0,0,98061,0
585,France,Male,36,7,0.0,2,1,0,94283,0
742,Germany,Male,35,5,136857.0,1,0,0,84510,0
578,France,Male,38,7,82259.29,1,1,0,8997,0
628,Germany,Female,51,10,115280.49,2,0,0,12629,1
616,France,Male,31,1,0.0,2,1,1,54707,0
376,France,Female,46,6,0.0,1,1,0,157334,1
647,France,Female,33,4,0.0,1,1,0,152323,0
773,Spain,Male,41,9,102827.44,1,0,1,64595,0
678,Germany,Male,36,1,117864.85,2,1,0,27619,0
703,France,Female,45,5,0.0,2,1,0,131906,0
666,Germany,Male,71,1,53013.29,2,1,1,112223,0
597,Spain,Male,35,0,127510.99,1,1,1,155356,0
559,Spain,Male,24,3,114739.92,1,1,0,85891,1
731,France,Female,38,10,123711.73,2,1,0,171341,1
790,Germany,Male,24,7,107418.27,1,0,1,160450,0
756,France,Male,62,3,0.0,1,1,1,11199,1
525,Spain,Female,60,7,0.0,2,0,1,168035,0
748,France,Male,66,8,0.0,1,1,1,163332,0
796,France,Male,24,8,0.0,2,1,0,61349,0
492,Germany,Female,30,10,77168.87,2,0,1,146700,0
595,Germany,Female,44,4,96553.52,2,1,0,143952,1
677,Spain,Female,34,10,171671.9,1,1,1,50778,0
584,Germany,Female,41,3,88594.93,1,1,0,178998,0
495,France,Male,30,10,129755.99,1,0,0,172750,0
513,Spain,Female,31,5,174853.46,1,1,0,84239,0
514,France,Female,46,3,106511.85,1,1,0,55072,0
729,Spain,Female,42,1,0.0,2,1,1,149536,0
671,Spain,Male,38,0,92674.94,2,1,0,3648,0
535,France,Male,38,8,85982.07,1,1,0,9238,0
524,France,Female,36,10,0.0,2,1,0,109615,0
805,Germany,Male,24,6,143221.35,2,1,0,186036,0
612,France,Female,38,1,0.0,2,1,1,9209,0
492,France,Male,29,1,144591.96,1,1,1,196294,0
596,France,Female,39,10,86546.29,1,0,1,131769,0
576,France,Female,55,6,44582.07,3,0,1,67540,1
730,Germany,Female,33,7,130367.87,1,1,0,15142,1
552,Germany,Male,38,10,132271.12,2,1,1,46562,0
741,France,Female,60,5,0.0,1,1,1,38915,0
730,France,Female,47,7,0.0,1,1,0,33373,1
850,Germany,Male,28,2,101100.22,2,1,1,35337,0
768,Germany,Female,43,2,129264.05,2,0,0,19150,0
594,France,Male,61,3,62391.22,1,1,1,192434,0
659,France,Male,35,6,0.0,2,1,1,58879,0
560,Spain,Female,26,3,116576.45,1,1,0,157567,0
493,Spain,Male,32,8,46161.18,1,1,1,79577,0
667,Spain,Male,56,2,168883.08,1,0,1,18898,0
506,Germany,Female,41,3,57745.76,1,1,0,4035,0
721,France,Male,41,6,135071.12,1,1,1,64477,0
582,France,Female,43,5,153313.67,1,0,0,170564,0
585,France,Male,40,7,0.0,2,0,0,146157,0
689,Spain,Female,55,4,0.0,2,1,1,58442,0
703,France,Male,37,1,149762.08,1,1,0,20629,1
